user_id,gender,age,member_type
USER06012,男,30,普通
USER06013,女,61,普通
USER06014,女,42,普通
USER06015,女,24,普通
USER06016,女,24,普通
USER06017,女,36,会员
USER06018,女,48,普通
USER06019,男,32,会员
USER06020,女,45,普通
USER06021,女,55,普通
USER06022,男,57,普通
USER06023,男,22,会员
USER06024,女,28,会员
USER06025,男,19,普通
USER06026,男,50,普通
USER06027,男,24,普通
USER06028,男,28,普通
USER06029,男,58,会员
USER06030,女,24,会员
USER06031,男,33,普通
USER06032,女,27,会员
USER06033,男,46,会员
USER06034,女,60,普通
USER06035,男,52,会员
USER06036,女,37,普通
USER06037,男,25,普通
USER06038,女,51,普通
USER06039,男,54,会员
USER06040,女,46,会员
USER06041,男,21,会员
USER06042,女,52,普通
USER06043,女,38,普通
USER06044,男,29,会员
USER06045,女,54,普通
USER06046,女,23,会员
USER06047,男,28,普通
USER06048,女,61,会员
USER06049,女,28,普通
USER06050,女,53,会员
USER06051,男,47,会员
USER06052,女,55,会员
USER06053,女,60,普通
USER06054,女,20,普通
USER06055,男,63,普通
USER06056,男,55,普通
USER06057,女,45,普通
USER06058,男,29,普通
USER06059,男,39,会员
USER06060,女,24,会员
USER06061,女,55,会员
USER06062,女,29,普通
USER06063,男,56,会员
USER06064,女,57,普通
USER06065,男,64,普通
USER06066,女,19,普通
USER06067,女,27,普通
USER06068,男,27,普通
USER06069,男,42,普通
USER06070,女,55,会员
USER06071,女,35,普通
USER06072,男,18,普通
USER06073,男,35,普通
USER06074,男,57,普通
USER06075,女,26,会员
USER06076,女,48,普通
USER06077,女,56,普通
USER06078,女,19,普通
USER06079,男,23,普通
USER06080,男,25,普通
USER06081,男,40,普通
USER06082,男,31,会员
USER06083,男,32,普通
USER06084,女,18,普通
USER06085,男,20,会员
USER06086,女,53,普通
USER06087,女,39,会员
USER06088,男,28,普通
USER06089,女,37,普通
USER06090,女,25,普通
USER06091,女,38,普通
USER06092,男,62,普通
USER06093,男,54,普通
USER06094,男,48,会员
USER06095,女,65,普通
USER06096,男,62,普通
USER06097,男,52,普通
USER06098,男,43,普通
USER06099,男,24,普通
USER06100,女,35,普通
USER06101,男,32,会员
USER06102,男,43,普通
USER06103,女,52,普通
USER06104,男,62,会员
USER06105,女,62,普通
USER06106,女,37,会员
USER06107,女,54,普通
USER06108,男,38,普通
USER06109,女,38,会员
USER06110,男,25,普通
USER06111,男,64,普通
USER06112,男,21,会员
USER06113,女,41,普通
USER06114,女,62,普通
USER06115,男,22,普通
USER06116,女,61,会员
USER06117,男,56,普通
USER06118,女,31,普通
USER06119,男,44,会员
USER06120,男,24,普通
USER06121,女,38,普通
USER06122,男,42,普通
USER06123,男,19,普通
USER06124,女,26,普通
USER06125,女,29,普通
USER06126,女,42,普通
USER06127,女,65,会员
USER06128,女,45,普通
USER06129,男,38,会员
USER06130,女,28,普通
USER06131,女,38,普通
USER06132,女,49,会员
USER06133,女,52,会员
USER06134,女,37,会员
USER06135,男,30,会员
USER06136,男,45,普通
USER06137,女,34,会员
USER06138,女,26,会员
USER06139,男,44,普通
USER06140,女,21,普通
USER06141,女,56,普通
USER06142,男,21,普通
USER06143,女,28,会员
USER06144,男,29,普通
USER06145,男,46,普通
USER06146,女,62,普通
USER06147,女,43,普通
USER06148,女,57,普通
USER06149,男,24,普通
USER06150,女,63,会员
USER06151,男,41,会员
USER06152,女,52,会员
USER06153,女,21,普通
USER06154,男,24,普通
USER06155,女,48,会员
USER06156,男,30,会员
USER06157,男,54,普通
USER06158,女,46,会员
USER06159,男,35,普通
USER06160,女,34,会员
USER06161,女,22,普通
USER06162,男,28,普通
USER06163,女,32,会员
USER06164,女,39,普通
USER06165,女,62,普通
USER06166,女,52,普通
USER06167,女,58,普通
USER06168,女,50,普通
USER06169,男,25,普通
USER06170,男,50,普通
USER06171,女,41,会员
USER06172,女,21,普通
USER06173,女,34,普通
USER06174,女,36,普通
USER06175,女,65,普通
USER06176,男,22,普通
USER06177,男,27,会员
USER06178,女,36,会员
USER06179,女,61,会员
USER06180,男,46,普通
USER06181,女,31,普通
USER06182,女,59,普通
USER06183,男,49,普通
USER06184,男,53,普通
USER06185,男,22,会员
USER06186,女,63,普通
USER06187,男,22,普通
USER06188,女,33,会员
USER06189,女,39,会员
USER06190,男,20,普通
USER06191,男,38,会员
USER06192,男,35,普通
USER06193,男,39,会员
USER06194,女,18,普通
USER06195,男,50,普通
USER06196,女,46,普通
USER06197,女,50,会员
USER06198,女,40,会员
USER06199,女,34,普通
USER06200,女,34,普通
USER06201,男,52,普通
USER06202,女,62,普通
USER06203,男,46,会员
USER06204,男,18,普通
USER06205,女,33,普通
USER06206,男,27,普通
USER06207,女,52,会员
USER06208,女,55,普通
USER06209,男,62,普通
USER06210,女,38,普通
USER06211,男,48,普通
USER06212,女,61,普通
USER06213,女,32,普通
USER06214,男,64,会员
USER06215,女,63,普通
USER06216,女,26,会员
USER06217,男,55,普通
USER06218,男,33,普通
USER06219,男,27,会员
USER06220,女,19,普通
USER06221,男,54,普通
USER06222,男,51,会员
USER06223,男,63,普通
USER06224,男,28,普通
USER06225,男,25,普通
USER06226,男,29,会员
USER06227,男,22,普通
USER06228,女,47,普通
USER06229,男,20,会员
USER06230,女,63,普通
USER06231,男,53,普通
USER06232,女,30,普通
USER06233,男,36,普通
USER06234,男,53,普通
USER06235,女,59,普通
USER06236,男,55,普通
USER06237,男,48,普通
USER06238,男,30,普通
USER06239,女,55,普通
USER06240,男,20,普通
USER06241,男,47,会员
USER06242,女,29,普通
USER06243,女,39,会员
USER06244,女,46,会员
USER06245,女,19,会员
USER06246,男,45,普通
USER06247,女,45,普通
USER06248,男,18,会员
USER06249,女,41,普通
USER06250,男,63,普通
USER06251,男,36,普通
USER06252,女,52,普通
USER06253,女,57,会员
USER06254,女,57,普通
USER06255,男,41,会员
USER06256,男,45,普通
USER06257,男,36,普通
USER06258,女,52,会员
USER06259,女,28,普通
USER06260,女,18,普通
USER06261,女,53,普通
USER06262,男,48,普通
USER06263,女,57,普通
USER06264,男,41,会员
USER06265,女,29,普通
USER06266,男,54,普通
USER06267,女,19,普通
USER06268,男,26,普通
USER06269,男,26,普通
USER06270,女,47,会员
USER06271,男,42,普通
USER06272,男,53,会员
USER06273,女,26,会员
USER06274,女,41,普通
USER06275,女,25,普通
USER06276,女,36,会员
USER06277,男,49,普通
USER06278,男,22,普通
USER06279,男,35,普通
USER06280,女,26,普通
USER06281,男,28,普通
USER06282,女,39,普通
USER06283,男,46,普通
USER06284,女,64,会员
USER06285,女,26,普通
USER06286,女,61,普通
USER06287,女,20,普通
USER06288,男,18,会员
USER06289,男,26,会员
USER06290,女,49,会员
USER06291,男,64,普通
USER06292,女,32,会员
USER06293,女,44,普通
USER06294,男,47,普通
USER06295,男,35,会员
USER06296,女,29,普通
USER06297,女,64,会员
USER06298,女,18,普通
USER06299,女,51,普通
USER06300,男,28,普通
USER06301,女,33,普通
USER06302,女,22,普通
USER06303,女,18,普通
USER06304,男,40,会员
USER06305,男,23,普通
USER06306,女,18,普通
USER06307,女,24,会员
USER06308,男,38,普通
USER06309,男,65,会员
USER06310,女,32,会员
USER06311,女,21,会员
USER06312,男,30,普通
USER06313,女,22,会员
USER06314,女,61,普通
USER06315,女,34,会员
USER06316,男,50,普通
USER06317,女,53,会员
USER06318,女,32,会员
USER06319,男,54,普通
USER06320,女,55,普通
USER06321,男,44,普通
USER06322,女,35,会员
USER06323,男,44,会员
USER06324,男,57,会员
USER06325,男,48,普通
USER06326,女,52,普通
USER06327,男,20,普通
USER06328,男,27,普通
USER06329,女,32,普通
USER06330,男,47,会员
USER06331,男,64,普通
USER06332,女,51,会员
USER06333,男,39,会员
USER06334,男,44,普通
USER06335,女,35,会员
USER06336,女,20,会员
USER06337,女,30,普通
USER06338,男,63,会员
USER06339,女,52,普通
USER06340,女,29,普通
USER06341,男,42,会员
USER06342,女,43,会员
USER06343,男,39,普通
USER06344,女,46,会员
USER06345,男,43,普通
USER06346,女,40,普通
USER06347,女,28,普通
USER06348,男,64,会员
USER06349,男,52,会员
USER06350,女,24,普通
USER06351,女,64,普通
USER06352,男,32,普通
USER06353,男,24,普通
USER06354,女,24,普通
USER06355,男,27,普通
USER06356,女,63,会员
USER06357,女,21,普通
USER06358,男,28,普通
USER06359,女,63,普通
USER06360,男,38,会员
USER06361,女,62,会员
USER06362,男,18,会员
USER06363,男,29,普通
USER06364,女,54,普通
USER06365,男,18,普通
USER06366,女,62,会员
USER06367,男,38,普通
USER06368,男,64,会员
USER06369,女,59,普通
USER06370,女,46,普通
USER06371,女,20,普通
USER06372,男,49,普通
USER06373,女,63,普通
USER06374,男,47,普通
USER06375,男,40,会员
USER06376,女,59,普通
USER06377,男,60,会员
USER06378,男,21,普通
USER06379,女,36,会员
USER06380,男,37,会员
USER06381,男,31,普通
USER06382,男,18,普通
USER06383,男,20,会员
USER06384,女,20,普通
USER06385,女,22,普通
USER06386,女,58,普通
USER06387,男,32,会员
USER06388,女,57,普通
USER06389,男,52,普通
USER06390,男,41,普通
USER06391,女,27,普通
USER06392,女,22,普通
USER06393,女,49,普通
USER06394,男,59,普通
USER06395,女,53,普通
USER06396,女,63,普通
USER06397,女,20,会员
USER06398,男,48,普通
USER06399,男,63,会员
USER06400,男,60,普通
USER06401,女,37,普通
USER06402,女,32,普通
USER06403,女,49,普通
USER06404,男,39,普通
USER06405,男,28,普通
USER06406,男,22,普通
USER06407,女,38,普通
USER06408,女,29,普通
USER06409,女,52,普通
USER06410,男,58,普通
USER06411,男,32,会员
USER06412,女,39,会员
USER06413,男,18,会员
USER06414,男,54,普通
USER06415,女,61,普通
USER06416,男,18,普通
USER06417,女,50,普通
USER06418,男,27,会员
USER06419,男,23,普通
USER06420,女,32,会员
USER06421,男,36,会员
USER06422,女,47,普通
USER06423,女,38,会员
USER06424,男,23,普通
USER06425,女,37,普通
USER06426,男,32,会员
USER06427,男,44,普通
USER06428,男,18,会员
USER06429,男,47,普通
USER06430,男,22,普通
USER06431,女,19,普通
USER06432,男,18,会员
USER06433,男,23,会员
USER06434,男,32,会员
USER06435,男,29,普通
USER06436,男,24,普通
USER06437,男,22,普通
USER06438,男,51,普通
USER06439,女,64,普通
USER06440,女,54,普通
USER06441,男,25,普通
USER06442,男,52,普通
USER06443,男,64,普通
USER06444,女,54,会员
USER06445,女,28,会员
USER06446,男,42,普通
USER06447,男,63,普通
USER06448,女,33,普通
USER06449,男,22,普通
USER06450,女,56,会员
USER06451,女,29,会员
USER06452,女,39,会员
USER06453,女,21,普通
USER06454,男,28,会员
USER06455,女,28,普通
USER06456,男,53,普通
USER06457,女,52,普通
USER06458,男,26,普通
USER06459,男,21,普通
USER06460,女,35,普通
USER06461,女,59,普通
USER06462,男,65,会员
USER06463,男,22,普通
USER06464,女,54,普通
USER06465,男,62,普通
USER06466,男,65,普通
USER06467,男,26,普通
USER06468,男,21,普通
USER06469,男,32,会员
USER06470,男,63,普通
USER06471,女,26,普通
USER06472,男,33,普通
USER06473,男,20,会员
USER06474,男,50,普通
USER06475,女,21,普通
USER06476,女,30,普通
USER06477,男,40,会员
USER06478,男,46,普通
USER06479,女,43,会员
USER06480,男,57,普通
USER06481,男,22,普通
USER06482,男,56,普通
USER06483,男,48,普通
USER06484,男,28,普通
USER06485,男,25,会员
USER06486,男,34,普通
USER06487,女,22,普通
USER06488,女,28,普通
USER06489,男,30,会员
USER06490,女,49,普通
USER06491,男,41,普通
USER06492,女,44,会员
USER06493,女,47,会员
USER06494,男,42,普通
USER06495,女,27,普通
USER06496,女,41,普通
USER06497,女,55,普通
USER06498,女,37,普通
USER06499,女,45,普通
USER06500,男,61,普通
USER06501,男,63,普通
USER06502,女,40,普通
USER06503,女,28,普通
USER06504,男,28,普通
USER06505,女,25,普通
USER06506,男,34,普通
USER06507,女,60,普通
USER06508,女,59,普通
USER06509,女,35,普通
USER06510,男,61,普通
USER06511,男,52,会员
USER06512,男,65,普通
USER06513,女,27,普通
USER06514,女,63,普通
USER06515,女,34,普通
USER06516,女,33,会员
USER06517,女,47,会员
USER06518,男,41,普通
USER06519,女,52,普通
USER06520,男,34,会员
USER06521,男,62,普通
USER06522,男,63,会员
USER06523,女,43,普通
USER06524,女,41,会员
USER06525,女,62,普通
USER06526,女,49,普通
USER06527,女,43,普通
USER06528,女,64,会员
USER06529,女,30,普通
USER06530,男,45,普通
USER06531,女,35,普通
USER06532,女,22,普通
USER06533,女,26,普通
USER06534,女,36,普通
USER06535,男,54,普通
USER06536,女,50,普通
USER06537,女,29,会员
USER06538,男,38,会员
USER06539,女,54,普通
USER06540,女,46,普通
USER06541,男,18,普通
USER06542,女,26,普通
USER06543,男,35,普通
USER06544,男,36,普通
USER06545,女,59,普通
USER06546,男,33,会员
USER06547,男,44,会员
USER06548,女,38,会员
USER06549,男,63,会员
USER06550,女,54,普通
USER06551,女,32,普通
USER06552,男,19,普通
USER06553,男,49,会员
USER06554,女,28,普通
USER06555,男,23,普通
USER06556,女,23,会员
USER06557,女,38,普通
USER06558,女,60,普通
USER06559,男,45,会员
USER06560,女,34,普通
USER06561,女,21,普通
USER06562,男,59,会员
USER06563,男,62,普通
USER06564,女,65,会员
USER06565,男,46,普通
USER06566,男,54,普通
USER06567,女,44,普通
USER06568,女,18,普通
USER06569,男,59,会员
USER06570,女,27,会员
USER06571,男,19,会员
USER06572,女,38,普通
USER06573,男,20,普通
USER06574,男,48,会员
USER06575,男,64,普通
USER06576,女,29,普通
USER06577,男,25,普通
USER06578,女,32,会员
USER06579,男,31,会员
USER06580,男,49,会员
USER06581,男,30,普通
USER06582,女,57,普通
USER06583,男,51,会员
USER06584,男,64,普通
USER06585,男,54,会员
USER06586,女,33,普通
USER06587,女,57,普通
USER06588,男,33,普通
USER06589,男,58,普通
USER06590,女,32,普通
USER06591,男,51,普通
USER06592,男,18,普通
USER06593,女,62,普通
USER06594,男,40,普通
USER06595,男,45,普通
USER06596,女,20,普通
USER06597,男,21,普通
USER06598,女,20,普通
USER06599,女,56,普通
USER06600,男,50,会员
USER06601,男,42,普通
USER06602,男,49,普通
USER06603,女,24,普通
USER06604,男,53,普通
USER06605,男,63,普通
USER06606,女,60,会员
USER06607,女,63,会员
USER06608,女,43,普通
USER06609,女,46,会员
USER06610,男,27,普通
USER06611,男,62,会员
USER06612,男,28,会员
USER06613,男,58,普通
USER06614,女,34,会员
USER06615,女,53,会员
USER06616,男,63,会员
USER06617,男,29,会员
USER06618,女,43,普通
USER06619,男,57,会员
USER06620,女,31,普通
USER06621,男,42,普通
USER06622,女,33,普通
USER06623,男,52,普通
USER06624,女,61,会员
USER06625,女,24,会员
USER06626,男,49,普通
USER06627,男,53,会员
USER06628,男,59,普通
USER06629,男,18,会员
USER06630,男,32,会员
USER06631,男,43,普通
USER06632,女,60,普通
USER06633,女,60,普通
USER06634,男,38,会员
USER06635,女,20,普通
USER06636,女,54,普通
USER06637,男,58,普通
USER06638,女,23,普通
USER06639,女,22,普通
USER06640,女,39,普通
USER06641,男,54,会员
USER06642,男,54,会员
USER06643,男,55,普通
USER06644,女,40,会员
USER06645,男,48,会员
USER06646,男,19,普通
USER06647,女,28,普通
USER06648,男,57,会员
USER06649,女,24,普通
USER06650,男,27,普通
USER06651,男,54,普通
USER06652,女,57,普通
USER06653,女,43,普通
USER06654,女,31,普通
USER06655,女,49,会员
USER06656,男,23,会员
USER06657,男,26,普通
USER06658,女,61,会员
USER06659,女,39,普通
USER06660,女,59,普通
USER06661,女,33,会员
USER06662,男,58,普通
USER06663,女,30,普通
USER06664,男,58,会员
USER06665,女,37,普通
USER06666,女,29,普通
USER06667,男,20,普通
USER06668,男,40,会员
USER06669,女,49,会员
USER06670,女,36,普通
USER06671,女,36,普通
USER06672,男,18,普通
USER06673,女,43,普通
USER06674,女,49,普通
USER06675,女,55,普通
USER06676,女,23,普通
USER06677,男,42,会员
USER06678,女,62,会员
USER06679,女,39,普通
USER06680,女,33,普通
USER06681,男,48,普通
USER06682,女,35,普通
USER06683,男,47,普通
USER06684,男,58,普通
USER06685,女,26,普通
USER06686,女,32,普通
USER06687,男,62,普通
USER06688,女,64,普通
USER06689,女,40,普通
USER06690,男,47,普通
USER06691,男,45,普通
USER06692,男,38,普通
USER06693,女,57,普通
USER06694,女,44,普通
USER06695,男,37,会员
USER06696,女,36,会员
USER06697,女,63,普通
USER06698,男,37,普通
USER06699,女,54,会员
USER06700,男,56,普通
USER06701,女,35,普通
USER06702,女,32,普通
USER06703,女,44,普通
USER06704,男,27,普通
USER06705,女,50,普通
USER06706,女,64,会员
USER06707,女,24,普通
USER06708,男,18,会员
USER06709,女,26,普通
USER06710,男,25,会员
USER06711,男,48,普通
USER06712,女,30,普通
USER06713,女,41,普通
USER06714,男,26,普通
USER06715,男,20,普通
USER06716,女,37,普通
USER06717,男,27,会员
USER06718,男,54,普通
USER06719,男,27,会员
USER06720,女,24,普通
USER06721,男,31,会员
